Title,AvailableGlobally,ReleaseDate,HoursViewed,NumberofRatings,Rating,Genre,KeyWords,Description
BAKI: Season 1: Part 1 // バキ: 第1期 パート1,YES,2018-06-24,18800000,199604.0,8.0,"['ACTION', 'ADVENTURE', 'THRILLER']","SPY,SEQUEL,ETHAN HUNT CHARACTER,SECRET AGENT,ESPIONAGE",ETHAN HUNT AND HIS IMF TEAM MUST TRACK DOWN A DANGEROUS WEAPON BEFORE IT FALLS INTO THE WRONG HANDS.
Pokémon: Mewtwo Strikes Back - Evolution // ミュウツーの逆襲 EVOLUTION,YES,2020-02-27,18800000,6150.0,6.0,"['ANIMATION', 'ACTION', 'FAMILY']","POKEMON,REMAKE,SIDE PONYTAIL,ORANGE HAIR,ASH KETCHUM CHARACTER","AFTER A SCIENTIFIC EXPERIMENT LEADS TO THE CREATION OF A CLONE OF MEWTWO, HE SETS OUT TO DESTROY THE WORLD. ASH AND HIS FRIENDS THEN DECIDE TO THWART MEWTWO&APOS;S EVIL PLANS."
Daniel Spellbound: Season 1,YES,2022-10-27,18700000,546.0,7.0,"['ANIMATION', 'ACTION', 'ADVENTURE']","TEMPLE,MAGIC,STRANGER,DANGER,HIDDEN","MAGIC IS REAL, BUT IT&APOS;S HIDDEN FROM THE PUBLIC, DANIEL KNOWS WHERE TO FIND IT. HE DISCOVERS A STRANGE INGREDIENT, HE GETS THE ATTENTION OF DANGEROUS ALCHEMISTS WHICH TAKES HIM TO AN ADVENTURE, WHILE THE MAGICAL WORLD HANGS IN THE ..."
The Haunting of Bly Manor,YES,2020-10-09,18700000,123851.0,7.0,"['DRAMA', 'HORROR', 'MYSTERY']","NANNY,LGBT,NOVEL,TV MINI SERIES,GOTHIC HORROR","AFTER AN AU PAIR’S TRAGIC DEATH, HENRY HIRES A YOUNG AMERICAN NANNY TO CARE FOR HIS ORPHANED NIECE AND NEPHEW WHO RESIDE AT BLY MANOR WITH THE CHEF OWEN, GROUNDSKEEPER JAMIE AND HOUSEKEEPER, MRS. GROSE."
The Umbrella Academy: Season 2,YES,2020-07-31,18700000,267868.0,8.0,"['ACTION', 'ADVENTURE', 'COMEDY']","ALTERNATE HISTORY,BASED ON COMIC BOOK,SUPERHERO,DARK HORSE COMICS,BASED ON COMIC","A FAMILY OF FORMER CHILD HEROES, NOW GROWN APART, MUST REUNITE TO CONTINUE TO PROTECT THE WORLD."
How It Ends,YES,2018-07-13,18600000,56966.0,5.0,"['ACTION', 'DRAMA', 'HORROR']","DISASTER,JOURNEY,FATHER IN LAW SON IN LAW RELATIONSHIP,END OF THE WORLD,CHICAGO ILLINOIS","IN THE MIDST OF AN APOCALYPSE, A MAN STRUGGLES TO REACH HIS PREGNANT FIANCÉ, WHO IS THOUSANDS OF MILES AWAY."
Rhythm + Flow France: Season 2 // Nouvelle École: Saison 2,YES,2023-05-17,18600000,217.0,6.0,"['MUSIC', 'REALITY-TV']","FRANCE,RAP,RAPPER,HIP HOP,COMPETITION","FRENCH RAPPERS FREESTYLE, BATTLE AND WRITE THEIR WAY TO A GAME-CHANGING 100,000 EURO PRIZE IN A MUSIC COMPETITION SERIES JUDGED BY NISKA, SHAY AND SCH."
All the Places // A todas partes,YES,2023-02-14,18400000,37176.0,7.0,"['DRAMA', 'ROMANCE']","BASED ON NOVEL,MENTAL ILLNESS,YOUNG ADULT,INTERRACIAL RELATIONSHIP,SUICIDE","THE STORY OF VIOLET AND THEODORE, WHO MEET AND CHANGE EACH OTHER&APOS;S LIVES FOREVER. AS THEY STRUGGLE WITH THE EMOTIONAL AND PHYSICAL SCARS OF THEIR PAST, THEY DISCOVER THAT EVEN THE SMALLEST PLACES AND MOMENTS CAN MEAN SOMETHING."
The Big 4,YES,2022-12-15,18300000,3359.0,6.0,"['ACTION', 'COMEDY', 'CRIME']","GANG,GANGSTER,ASSASSIN,FIGHT,ELITE",TELLS THE STORY OF AN ELITE ASSASSIN THAT IS TARGETED BY MURDEROUS GANGSTERS AFTER SPARING A GIRL&APOS;S LIFE DURING A MASSACRE.
The Baby-Sitters Club: Season 1,YES,2020-07-03,18200000,6096.0,6.0,"['COMEDY', 'DRAMA', 'FAMILY']","CAKE,BLOWING OUT A CANDLE,FRIENDSHIP,FEMALE PROTAGONIST,DIABETES",SEVEN JUNIOR-HIGH-SCHOOL GIRLS ORGANIZE A DAYCARE CAMP FOR CHILDREN WHILE AT THE SAME TIME EXPERIENCING CLASSIC ADOLESCENT GROWING PAINS.
Cyberpunk: Edgerunners: Season 1 // サイバーパンク: エッジランナーズ: シーズン1,YES,2022-09-13,18100000,70020.0,8.0,"['ANIMATION', 'ACTION', 'ADVENTURE']","ANIME,CYBERPUNK,BASED ON VIDEO GAME,THE FUTURE,DYSTOPIA","A STREET KID TRYING TO SURVIVE IN A TECHNOLOGY AND BODY MODIFICATION-OBSESSED CITY OF THE FUTURE. HAVING EVERYTHING TO LOSE, HE CHOOSES TO STAY ALIVE BY BECOMING AN EDGERUNNER, A MERCENARY OUTLAW ALSO KNOWN AS A CYBERPUNK."
Toy Boy: Season 1,NO,2020-02-28,18100000,243.0,6.0,"['SHORT', 'DRAMA', 'FAMILY']","DOG,MOTHER,SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS,TRIAL,FAMILY RELATIONSHIPS","ELEVEN YEAR OLD DAVY ALLEN, WHOSE FATHER RECENTLY PASSED MAKING DAVY THE PROVERBIAL MAN OF THE HOUSE, HAS FORMED A BOND WITH AN OLD HOUND DOG NAMED BUCK. DAVY BELIEVES BUCK IS MISTREATED BY HIS OWNER, MR. THORNYCROFT, AS BUCK IS S..."
Interceptor,YES,2022-06-03,18000000,26815.0,5.0,"['ACTION', 'ADVENTURE', 'DRAMA']","VIOLENCE,GUN,HANDGUN,GUN FIGHT,ONE WORD TITLE",ONE ARMY CAPTAIN MUST USE HER YEARS OF TACTICAL TRAINING AND MILITARY EXPERTISE WHEN A SIMULTANEOUS COORDINATED ATTACK THREATENS THE REMOTE MISSILE INTERCEPTOR STATION SHE IS IN COMMAND OF.
Go! Live Your Way: Season 1 // GO! Vive a tu manera: Temporada 1,NO,2019-02-21,17800000,819.0,7.0,"['COMEDY', 'FAMILY', 'MUSICAL']","DANCE,HIGH SCHOOL,SCHOOL,SINGING,TOGETHERNESS","FIERCELY TALENTED MIA RECEIVES A SCHOLARSHIP TO A PRESTIGIOUS DANCE ACADEMY, WHERE SHE SOON CLASHES WITH THE OWNER&APOS;S FASHIONABLE AND POPULAR DAUGHTER."
Dog Gone Trouble,NO,2021-05-28,17700000,3830.0,6.0,"['ANIMATION', 'ADVENTURE', 'COMEDY']","DOG,ABANDON,2020S,21ST CENTURY,CG ANIMATION","A PAMPERED DOG NAMED TROUBLE MUST LEARN TO LIVE IN THE REAL WORLD, WHILE TRYING TO ESCAPE FROM HIS FORMER OWNER&APOS;S GREEDY CHILDREN."
Loving Adults // Kærlighed for voksne,YES,2022-08-26,17600000,12710.0,7.0,"['CRIME', 'DRAMA', 'THRILLER']","SECRET,PSYCHOLOGICAL THRILLER,COWARD,LIAR,FEMALE NUDITY",THE THIN LINE BETWEEN LOVE AND HATE TURNS DEADLY WHEN A WIFE DISCOVERS HER HUSBAND&APOS;S AFFAIR - AND THEY BOTH TAKE EXTREME MEASURES TO GET WHAT THEY WANT.
Daniel Spellbound: Season 2,YES,2023-01-26,17400000,546.0,7.0,"['ANIMATION', 'ACTION', 'ADVENTURE']","TEMPLE,MAGIC,STRANGER,DANGER,HIDDEN","MAGIC IS REAL, BUT IT&APOS;S HIDDEN FROM THE PUBLIC, DANIEL KNOWS WHERE TO FIND IT. HE DISCOVERS A STRANGE INGREDIENT, HE GETS THE ATTENTION OF DANGEROUS ALCHEMISTS WHICH TAKES HIM TO AN ADVENTURE, WHILE THE MAGICAL WORLD HANGS IN THE ..."
Octonauts: Above & Beyond: Season 2,YES,2022-05-02,17400000,170.0,7.0,['ANIMATION'],TSUNAMI,THE OCTONAUTS CREATE A MANTIS SHRIP ROBOT TO SAVE THE OCEANIC CREATURES FROM A TSUNAMI AND VOLCANIC ERUPTIONS IN THE PACIFIC RING OF FIRE.
Gilmore Girls: A Year in the Life: Limited Series,YES,2016-11-25,17100000,43540.0,8.0,"['COMEDY', 'DRAMA']","2010S,MOTHER DAUGHTER RELATIONSHIP,WIDOW,FAILURE,LONELINESS","SET NEARLY A DECADE AFTER THE FINALE OF THE ORIGINAL SERIES, THIS REVIVAL FOLLOWS LORELAI, RORY AND EMILY GILMORE THROUGH FOUR SEASONS OF CHANGE."
Kate,YES,2021-09-10,16800000,68820.0,6.0,"['ACTION', 'ADVENTURE', 'CRIME']","ASSASSIN,VENGEANCE,MURDER,SHOOTOUT,MURDERER",A JADED ASSASSIN ASSIGNED TO TARGET A YAKUZA CLAN HAS 24 HOURS TO FIND OUT WHO POISONED HER AND GET VENGEANCE BEFORE SHE DIES.
Marco Polo: Season 1,YES,2014-12-12,16800000,11484.0,8.0,"['ACTION', 'DRAMA', 'HISTORY']","BODY PART IN TITLE,CHARACTER NAME AS TITLE,NUMBER 100 IN TITLE,MONGOL EMPIRE,MONK",BEFORE HE LOST HIS SIGHT. BEFORE HE PLEDGED HIS SERVICE TO KUBLAI KHAN. HUNDRED EYES SAW WHAT MADE HIM INTO THE DEADLY ASSASSIN WHO TRAINS MARCO POLO.
Not Quite Narwhal: Season 1,YES,2023-06-19,16800000,947.0,7.0,"['ANIMATION', 'SHORT', 'COMEDY']","BOXER SHORTS,UNDERSHIRT,HUNT,REFERENCE TO FIBBER MCGEE AND MOLLY,DAFFY DUCK CHARACTER","WHILE ELMER FUDD IS HUNTING FOWL, HE SHOOTS DAFFY DUCK. HOWEVER, DAFFY IS WEARING A BULLET-PROOF VEST AND ONLY PRETENDS TO BE WOUNDED."
Prison Playbook: Season 1 // 슬기로운 감빵생활: 시즌 1,YES,2017-12-01,16800000,4536.0,8.0,"['COMEDY', 'DRAMA']","PRISON,BROMANCE,FALSE ACCUSATION,BASEBALL,LIFE LESSON","BASEBALL PITCHER KIM JE-HYEOK BECOMES A CONVICT OVERNIGHT AFTER BEING SENT TO PRISON FOR DEFENDING HIS SISTER FROM A SEXUAL ASSAULT, DAYS BEFORE HE WAS DUE TO FLY TO THE US TO JOIN THE BOSTON RED SOX."
The Takedown // Loin du périph,YES,2022-05-06,16800000,8503.0,6.0,"['ACTION', 'COMEDY', 'CRIME']","SEQUEL,SECOND PART,BOY,TEAM UP,CRIMINAL","DIAKITÉ AND MONGE ARE POLICE OFFICERS WHO ARE COMPLETE OPPOSITES, AND GET PAIRED TOGETHER TO UNCOVER AN UNEXPECTEDLY BIG CRIMINAL CASE."
Astérix & Obélix: The Middle Kingdom // Astérix & Obélix : L'empire du Milieu,NO,2023-05-19,16600000,8876.0,5.0,"['ADVENTURE', 'COMEDY', 'FAMILY']","BASED ON FRANCO BELGIAN COMIC BOOK,BASED ON COMIC BOOK,ASTERIX,LIVE ACTION ADAPTATION,DAUGHTER","THE ONLY DAUGHTER OF THE CHINESE EMPEROR HAN XUANDI, ESCAPES FROM A STRICT PRINCE AND SEEKS HELP FROM THE GAULS AND THE TWO BRAVE WARRIORS ASTERIX AND OBELIX."
My Holo Love: Limited Series // 나 홀로 그대: 리미티드 시리즈,YES,2020-02-07,16600000,3373.0,8.0,"['DRAMA', 'ROMANCE', 'SCI-FI']","SOCIAL,AI,LOVE,TV MINI SERIES,ARTIFICIAL INTELLIGENCE SCI FI",A SUCCESSFUL WOMAN HAS INABILITY TO RECOGNIZE FACES AND THIS INTERFERES WITH HER SOCIAL LIFE.
Lost Bullet 2 // Balle perdue 2,YES,2022-11-10,16500000,4785.0,6.0,"['ACTION', 'CRIME', 'THRILLER']","SEQUEL,SECOND PART,NUMBER 2 IN TITLE,CRIMINAL,POLICE","AFTER THE DEATH OF CHARRAS, LINO AND JULIA TOOK OVER AND FORM THE NEW NARCOTIC UNIT. DETERMINED TO FIND THE MURDERERS OF HIS BROTHER AND HIS MENTOR, LINO CONTINUES HIS HUNT AND WON&APOS;T LET ANYONE GET IN HIS WAY."
The Highwaymen,YES,2019-03-29,16500000,99686.0,7.0,"['BIOGRAPHY', 'CRIME', 'DRAMA']","BASED ON TRUE STORY,1930S,COFFEYVILLE KANSAS,BONNIE AND CLYDE,TEXAS RANGER",THE UNTOLD TRUE STORY OF THE LEGENDARY DETECTIVES WHO BROUGHT DOWN BONNIE AND CLYDE.
The Road to Love: Season 1 // Los Briceño: Temporada 1,NO,2019-12-04,16400000,389.0,7.0,['DRAMA'],"PUBIC HAIR,MALE PUBIC HAIR,MALE NUDITY,MALE FRONTAL NUDITY,GAY MUSLIM","THIS ROMANTIC-KITSCH STORY GOES FROM PARIS TO MARSEILLE, FROM AMSTERDAM TO MOROCCO VIA JEAN GENET&APOS;S GRAVE IN LARACHE, AND ON TO TANGIERS. THE MOVIE TELLS THE STORY OF AN ALGERIAN-FRENCH HETEROSEXUAL YOUNG MAN BEGINNING A SOCIOLOGY..."
Blood Red Sky,YES,2021-07-23,16200000,53586.0,6.0,"['ACTION', 'DRAMA', 'HORROR']","VAMPIRE,VIOLENCE,HOSTAGE SITUATION,PLANE HIJACKING,TERRORISM",A WOMAN WITH A MYSTERIOUS ILLNESS IS FORCED INTO ACTION WHEN A GROUP OF TERRORISTS ATTEMPT TO HIJACK A TRANSATLANTIC OVERNIGHT FLIGHT.
Battle Kitty: Season 1,YES,2022-04-19,16000000,10.0,7.0,"['COMEDY', 'FAMILY', 'REALITY-TV']",DOG,"SIX FORMER WINNERS COMPETE FOR $100,000; VIDEOS INCLUDE A DOG WHO HOWLS WITH A TOILET PAPER ROLL IN HIS MOUTH, A 14-MONTH-OLD BOY WHO HAS BEEN HIDING HIS FATHER&APOS;S CREDIT CARDS, A BOY WHO SCARES HIS YOUNGER BROTHER WITH A MASK."
Brown and Friends: Season 1,YES,2022-12-29,16000000,1827.0,6.0,"['COMEDY', 'DRAMA', 'MUSIC']","BOUND FOR SOUTH AUSTRALIA,SEQUEL,BASED ON TRUE STORY","FOLLOWING THE SUCCESS OF THEIR FIRST ALBUM, THE FISHERMAN&APOS;S FRIENDS STRUGGLE TO ADJUST TO THEIR NEW-FOUND FAME AND WORK TOWARDS A SECOND ALBUM."
Dragons: Race to the Edge: Season 2,YES,2016-01-08,16000000,7815.0,8.0,"['ANIMATION', 'ACTION', 'ADVENTURE']","HOW TO TRAIN YOUR DRAGON,DRAGON,DRAGON AS A PET,MALE PROTAGONIST,TWINS","UNLOCK THE SECRETS OF THE DRAGON EYE AND COME FACE TO FACE WITH MORE DRAGONS THAN ANYONE HAS EVER IMAGINED AS HICCUP, TOOTHLESS AND THE DRAGON RIDERS SOAR TO THE EDGE OF ADVENTURE."
The Ultimatum: Marry or Move On: Season 1,YES,2022-04-06,15900000,2585.0,6.0,['REALITY-TV'],"DATING AND ROMANCE REALITY TV,PARTNER,DOCUSOAP REALITY TV,DATING,LOVE",GET HITCHED OR CALL IT QUITS? COUPLES PUT THEIR LOVE TO THE TEST--WHILE SHACKING UP WITH OTHER POTENTIAL MATCHES--IN A PROVOCATIVE REALITY SERIES.
Vatican Girl: The Disappearance of Emanuela Orlandi: Limited Series // Vatican Girl: la scomparsa di Emanuela Orlandi: Miniserie,YES,2022-10-20,15900000,5114.0,7.0,"['DOCUMENTARY', 'CRIME', 'HISTORY']","TV MINI SERIES,MYSTERIOUS,MISSING,CIRCUMSTANCES,DISAPPEARED","A 15 YEAR-OLD GIRL LIVING IN VATICAN CITY, DISAPPEARED UNDER MYSTERIOUS CIRCUMSTANCES THAT ARE BELIEVED TO HAVE INVOLVED THE VATICAN."
WWII in Color: Road to Victory: Season 1,YES,2021-12-22,15900000,2479.0,8.0,"['DOCUMENTARY', 'HISTORY', 'WAR']",MILITARY AND WAR DOCUMENTARY,GRIPPING HISTORICAL FOOTAGE AND EXPERT COMMENTARY GIVE DETAILED INSIGHTS INTO THE LEADING FIGURES AND DECISIVE TURNING POINTS OF WWII.
Rise of Empires: Ottoman: The Conquest of Constantinople,YES,2020-01-24,15800000,30615.0,8.0,"['DOCUMENTARY', 'DRAMA', 'HISTORY']","OTTOMAN EMPIRE,CHRISTIAN,CONSTANTINOPLE TURKEY,MEDIEVAL TIMES,1400S",OTTOMAN SULTAN MEHMED II WAGES AN EPIC CAMPAIGN TO TAKE THE BYZANTINE CAPITAL OF CONSTANTINOPLE AND SHAPES THE COURSE OF HISTORY FOR CENTURIES.
El Camino: A Breaking Bad Movie,YES,2019-10-11,15700000,282499.0,7.0,"['ACTION', 'CRIME', 'DRAMA']","ALASKA,NEO NOIR,MAN IN A SHOWER,WORLD BOOK ENCYCLOPEDIA,PABST BLUE RIBBON BEER","FUGITIVE JESSE PINKMAN RUNS FROM HIS CAPTORS, THE LAW, AND HIS PAST."
The Kissing Booth 3,YES,2021-08-11,15700000,20690.0,5.0,"['COMEDY', 'ROMANCE']","THIRD PART,NUMBERED SEQUEL,SEQUEL,PANTIES,FIRST KISS","IT&APOS;S THE SUMMER BEFORE ELLE EVANS IS SET TO HEAD OFF TO COLLEGE, AND SHE HAS A BIG DECISION TO MAKE."
Mowgli: Legend of the Jungle,NO,2018-12-07,15600000,64958.0,7.0,"['ADVENTURE', 'DRAMA', 'FANTASY']","JUNGLE BOOK,ONE WORD TITLE,SHOWDOWN,FINAL SHOWDOWN,FIGHT TO THE DEATH","A HUMAN CHILD RAISED BY WOLVES MUST FACE OFF AGAINST A MENACING TIGER NAMED SHERE KHAN, AS WELL AS HIS OWN ORIGINS."
Catching Killers: Season 2,YES,2022-02-09,15500000,5184.0,7.0,"['DOCUMENTARY', 'CRIME', 'MYSTERY']","SERIAL KILLER,MURDER,INTERVIEW,SERIAL KILLER CRIME,POLICE PROCEDURAL CRIME","THE INVESTIGATORS BEHIND INFAMOUS SERIAL KILLER CASES REVEAL THE HARROWING, CHILLING DETAILS OF THEIR EXTRAORDINARY EFFORTS IN THIS TRUE CRIME SERIES."
To All the Boys: P.S. I Still Love You,YES,2020-02-12,15500000,44917.0,6.0,"['COMEDY', 'DRAMA', 'ROMANCE']","LOVE,CLEAVAGE,RED DRESS,BASED ON YOUNG ADULT NOVEL,FIRST PERSON TITLE",LARA JEAN AND PETER HAVE JUST TAKEN THEIR RELATIONSHIP FROM PRETEND TO OFFICIALLY OFFICIAL WHEN ANOTHER RECIPIENT OF ONE OF HER OLD LOVE LETTERS ENTERS THE PICTURE.
Undercover Law: Season 1 // La ley secreta: Temporada 1,NO,2018-08-31,15500000,38.0,5.0,"['SHORT', 'DRAMA', 'WESTERN']","LOW BUDGET SHORT,GANG,SANTA FE TRAIL SERIES,MALE FEMALE RELATIONSHIP,U.S. MARSHAL",A CAVALRY OFFICER IS FRAMED FOR THE MURDER OF A FELLOW OFFICER AND CASHIERED OUT OF THE ARMY. AFTER HE GETS OUT OF PRISON HE VOWS TO FIND THE RENEGADE WHO FRAMED HIM AND BRING HIM TO JUSTICE.
My Little Pony: A New Generation,YES,2021-09-24,15400000,4377.0,7.0,"['ANIMATION', 'ADVENTURE', 'COMEDY']","BASED ON TOY,MY LITTLE PONY,COMPUTER ANIMATION,UNICORN,PEGASUS","AFTER THE TIME OF THE MANE 6, SUNNY--A YOUNG EARTH PONY--AND HER NEW UNICORN FRIEND IZZY EXPLORE THEIR WORLD AND STRIVE TO RESTORE HARMONY TO EQUESTRIA."
On My Block: Season 1,YES,2018-03-16,15400000,30.0,6.0,['DRAMA'],CHRISTMAS,"WHEN TWO MEN FROM VERY DIFFERENT WALKS OF LIFE MEET OVER THE HOLIDAYS, THEY CHANGE EACH OTHERS LIVES FOREVER."
Disenchantment: Part 1,YES,2018-08-17,15300000,695.0,8.0,"['DOCUMENTARY', 'BIOGRAPHY']","POETRY,SPAIN",THIS FILM IS A DOCUMENTARY ABOUT THE POET &APOS;LEOPOLDO PANERO&APOS;. HIS WIDOW AND HIS SONS TALK ABOUT DEATH IN GENERAL AND IN THIS SPECIAL CASE AND ALSO ABOUT THEIR OWN FAMILY PROBLEMS.
The OA: Part I,YES,2016-12-16,15300000,14915.0,7.0,"['ACTION', 'ADVENTURE', 'HISTORY']","17TH CENTURY,FIRST PART,PART ONE,THREE MUSKETEERS,1620S","D&APOS;ARTAGNAN ARRIVES IN PARIS TRYING TO FIND HIS ATTACKERS AFTER BEING LEFT FOR DEAD, WHICH LEADS HIM TO A REAL WAR WHERE THE FUTURE OF FRANCE IS AT STAKE. HE ALIGNS HIMSELF WITH ATHOS, PORTHOS AND ARAMIS, THREE MUSKETEERS OF THE KING."
Locke & Key: Season 3,YES,2022-08-10,15200000,157377.0,7.0,['DRAMA'],"DRIVING,DRIVING AT NIGHT,MARITAL TROUBLE,BIRMINGHAM ENGLAND,BREAK UP OVER THE PHONE","IVAN LOCKE, A DEDICATED FAMILY MAN AND SUCCESSFUL CONSTRUCTION MANAGER, RECEIVES A PHONE CALL ON THE EVE OF THE BIGGEST CHALLENGE OF HIS CAREER THAT SETS IN MOTION A SERIES OF EVENTS THAT THREATEN HIS CAREFULLY CULTIVATED EXISTENCE."
Devotion,NO,2023-01-20,15100000,25902.0,7.0,"['ACTION', 'BIOGRAPHY', 'DRAMA']","AIRPLANE,JET,KOREAN WAR,MILITARY UNIFORM,AIR CREW",A PAIR OF U.S. NAVY FIGHTER PILOTS RISK THEIR LIVES DURING THE KOREAN WAR AND BECOME SOME OF THE NAVY&APOS;S MOST CELEBRATED WINGMEN.
He's All That,YES,2021-08-27,15100000,27847.0,4.0,"['COMEDY', 'ROMANCE']","REMAKE,MAKEOVER,SCHOOL,GENDER SWAP,HIGH SCHOOL","A TEENAGE GIRL SETS OUT TO GIVE A NEBBISH CLASSMATE THE ULTIMATE HIGH SCHOOL MAKEOVER. AN UPDATED REMAKE OF THE 1999 FILM, &APOS;SHE&APOS;S ALL THAT.&APOS;"
365 Days: This Day,YES,2022-04-27,15000000,23357.0,3.0,"['DRAMA', 'ROMANCE']","FEMALE NUDITY,SEQUEL,PART TWO,SECOND PART,FEMALE REAR NUDITY",LAURA AND MASSIMO ARE BACK AND STRONGER THAN EVER. BUT MASSIMO&APOS;S FAMILY TIES AND A MYSTERIOUS MAN BIDDING FOR LAURA&APOS;S HEART COMPLICATE THE LOVERS&APOS; LIVES.
JoJo's Bizarre Adventure: Stardust Crusaders // ジョジョの奇妙な冒険: スターダストクルセイダース,YES,2017-03-31,15000000,1471.0,8.0,"['ANIMATION', 'ACTION', 'ADVENTURE']","VAMPIRE,ANIME ANIMATION",A RIVALRY BETWEEN TWO HEIRS TO AN ESTATE ESCALATES INTO A SUPERNATURAL QUEST WHEN ONE OF THEM BECOMES A VAMPIRE AND THE OTHER SETS OUT TO STOP HIM.
To the Lake: Season 1 // Эпидемия: 1 сезон,YES,2020-10-07,15000000,35194.0,5.0,"['BIOGRAPHY', 'DRAMA', 'THRILLER']","TRAIN,TERRORISM,PARIS FRANCE,AMERICAN,SOLDIER",THREE COURAGEOUS YOUNG AMERICANS PREVENT A TERRORIST ATTACK ON A TRAIN BOUND FOR PARIS.
Octonauts: Above & Beyond: Season 1,YES,2021-09-07,14900000,170.0,7.0,['ANIMATION'],TSUNAMI,THE OCTONAUTS CREATE A MANTIS SHRIP ROBOT TO SAVE THE OCEANIC CREATURES FROM A TSUNAMI AND VOLCANIC ERUPTIONS IN THE PACIFIC RING OF FIRE.
The Boss Baby: Back in Business: Season 2,YES,2018-10-12,14900000,21467.0,6.0,"['ANIMATION', 'ADVENTURE', 'COMEDY']","BABY,SEQUEL,SECOND PART,YOUTH RESTORED,TALKING BABY","THE TEMPLETON BROTHERS HAVE BECOME ADULTS AND DRIFTED AWAY FROM EACH OTHER, BUT A NEW BOSS BABY WITH A CUTTING-EDGE APPROACH IS ABOUT TO BRING THEM TOGETHER AGAIN - AND INSPIRE A NEW FAMILY BUSINESS."
Jungle Beat: The Movie,NO,2021-05-14,14600000,1233.0,5.0,"['ANIMATION', 'ADVENTURE', 'COMEDY']","FRIENDSHIP,BASED ON CARTOON,BASED ON TV SERIES,ANIMAL,ELEPHANT",A HOMESICK ALIEN CRASH-LANDS HIS SPACESHIP NEAR THE COLORFUL AFRICAN JUNGLE. HIS NEW ANIMAL FRIENDS NEED TO GET HIM BACK TO HIS SHIP AND TEACH HIM ABOUT FRIENDSHIP AND FUN BEFORE HIS SPACE-CONQUEROR FATHER CAN TAKE OVER THE PLANET.
The Loud House Movie,YES,2021-08-20,14500000,2681.0,6.0,"['ANIMATION', 'ADVENTURE', 'COMEDY']","BASED ON CARTOON,HOUSE,HOME,NICKELODEON,VACATION","WITH HIS PARENTS AND ALL 10 SISTERS IN TOW, LINCOLN LOUD HEADS TO SCOTLAND AND LEARNS THAT ROYALTY RUNS IN THE FAMILY IN THIS GLOBAL MUSICAL JOURNEY."
To All The Boys: Always And Forever,YES,2021-02-12,14500000,31807.0,6.0,"['COMEDY', 'DRAMA', 'ROMANCE']","GIRL,LOVE,TRILOGY,FRIENDSHIP,COLLEGE APPLICATION",LARA JEAN&APOS;S SENIOR YEAR OF HIGH SCHOOL TAKES CENTER STAGE WHEN SHE RETURNS FROM A FAMILY TRIP TO KOREA AND CONSIDERS HER COLLEGE PLANS--WITH AND WITHOUT PETER.
Troy: Fall of a City: Season 1,YES,2018-04-06,14500000,15023.0,4.0,"['ACTION', 'ADVENTURE', 'FANTASY']","TROY,MALE REAR NUDITY,CULTURAL APPROPRIATION,SIEGE,DECEPTION","RETELLS THE STORY OF THE 10 YEAR SIEGE OF TROY, WHICH OCCURRED IN THE 12 OR 13TH CENTURY BC."
Go! Live Your Way: Season 2 // GO! Vive a tu manera: Temporada 2,NO,2019-06-21,14400000,819.0,7.0,"['COMEDY', 'FAMILY', 'MUSICAL']","DANCE,HIGH SCHOOL,SCHOOL,SINGING,TOGETHERNESS","FIERCELY TALENTED MIA RECEIVES A SCHOLARSHIP TO A PRESTIGIOUS DANCE ACADEMY, WHERE SHE SOON CLASHES WITH THE OWNER&APOS;S FASHIONABLE AND POPULAR DAUGHTER."
Outside the Wire,YES,2021-01-15,14400000,44872.0,5.0,"['ACTION', 'ADVENTURE', 'FANTASY']","PILOT,ANDROID,FEMALE SOLDIER,ROBOT,EXPLOSION","IN THE NEAR FUTURE, A DRONE PILOT SENT INTO A WAR ZONE FINDS HIMSELF PAIRED WITH A TOP-SECRET ANDROID OFFICER ON A MISSION TO STOP A NUCLEAR ATTACK."
The Great British Baking Show: The Professionals: Season 6,NO,2023-02-01,14400000,12265.0,9.0,"['GAME-SHOW', 'REALITY-TV']","BAKING COMPETITION,BAKING BREAD,BAKER,FOOD TASTING,AMATEUR",BAKERS ATTEMPT THREE CHALLENGES EACH WEEK TRYING TO IMPRESS THE JUDGES ENOUGH TO GO THROUGH TO THE NEXT ROUND AND EVENTUALLY ARE CROWNED BRITAIN&APOS;S BEST AMATEUR BAKER.
The Willoughbys,YES,2020-04-22,14400000,21082.0,6.0,"['ANIMATION', 'ADVENTURE', 'COMEDY']","NANNY,MUSTACHE,SNOW ADVENTURE,NEGLECTED CHILDREN,NEGLECTFUL PARENTS","CONVINCED THEY&APOS;D BE BETTER OFF RAISING THEMSELVES, THE WILLOUGHBY CHILDREN HATCH A SNEAKY PLAN TO SEND THEIR SELFISH PARENTS ON VACATION. THE SIBLINGS THEN EMBARK ON THEIR OWN HIGH-FLYING ADVENTURE TO FIND THE TRUE MEANING OF FAMILY."
